"sf__Id","sf__Error",Id,Well_Type__c,Status__c,Production_Status__c,Total_Oil_Volume_12M__c,Total_Depth__c,True_Vertical_Depth__c,Formation__c,Spud_Date__c,Completion_Date__c,Last_Production_Date__c,Regulatory_District__c,API_Number__c
"a0Qak00000ktCXrEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCXrEAM","Oil","Plugged","Abandoned","3374.86","16415.13","10818.63","Woodford","2016-11-19","2017-07-26","2025-07-28","PRD-05","29-191-58224-527"
"a0Qak00000ktCcYEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCcYEAU","Injection","Producing","Flowing","15917.47","10258.38","8931.72","Monterey","2024-05-14","2025-02-21","2026-06-27","PRD-04","36-295-44891-528"
"a0Qak00000ktCZlEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCZlEAM","Oil","Suspended","Artificial Lift","6753.97","10479.27","7078.21","Tuscaloosa","2020-12-23","2021-04-28","2026-06-17","PRD-03","62-911-29129-529"
"a0Qak00000ktCfnEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfnEAE","Injection","Producing","Shut-In","30306.57","9509.77","6532.37","Utica","2023-07-05","2024-06-30","2026-06-16","PRD-02","11-580-27459-530"
"a0Qak00000ktCYxEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCYxEAM","Oil","Plugged","Shut-In","5637.37","15276.49","12752.46","Spraberry","2017-08-23","2017-10-15","2026-05-29","PRD-05","74-734-59930-532"
"a0Qak00000ktCXDEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXDEA2","Oil","Producing","Artificial Lift","5878.07","19616.69","15611.87","Utica","2022-01-15","2022-06-27","2026-06-25","PRD-08","53-998-71352-533"
"a0Qak00000ktCeHEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCeHEAU","Injection","Producing","Flowing","49477.55","6417.96","4113.24","Bakken","2025-04-11","2026-01-21","2026-06-03","PRD-05","56-540-47083-534"
"a0Qak00000ktCgEEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCgEEAU","Oil","Producing","Artificial Lift","32144.27","8130.1","7418.19","Niobrara","2024-09-28","2025-01-13","2026-06-13","PRD-08","16-293-29480-535"
"a0Qak00000ktCguEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCguEAE","Water Disposal","Producing","Flowing","31914.56","12059.63","9077.89","Monterey","2024-11-21","2025-01-10","2026-06-16","PRD-06","81-596-69999-536"
"a0Qak00000ktCeBEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCeBEAU","Gas","Producing","Artificial Lift","24623.49","8496.04","5703.45","Haynesville","2025-08-04","2025-11-28","2026-06-07","PRD-05","82-779-86765-537"
"a0Qak00000ktCdlEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCdlEAE","Oil","Producing","Shut-In","49191.0","10707.88","7985.37","Eagle Ford","2024-12-10","2025-09-21","2026-06-09","PRD-02","52-126-47261-538"
"a0Qak00000ktCf3EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCf3EAE","Injection","Producing","Flowing","76829.29","13369.77","8741.44","Eagle Ford","2024-05-15","2025-02-14","2026-06-16","PRD-05","86-773-10760-539"
"a0Qak00000ktCWpEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCWpEAM","Oil","Plugged","Shut-In","14287.99","11898.99","10186.02","Bone Spring","2017-11-07","2018-02-11","2026-02-12","PRD-01","92-389-52358-540"
"a0Qak00000ktCb4EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCb4EAE","Oil","Suspended","Shut-In","8433.77","15227.5","9629.76","Haynesville","2022-01-31","2022-07-02","2026-05-31","PRD-07","21-121-37292-541"
"a0Qak00000ktCfMEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfMEAU","Gas","Producing","Artificial Lift","33520.83","12525.59","10382.74","Eagle Ford","2024-10-22","2025-07-30","2026-06-05","PRD-07","49-801-89103-542"
"a0Qak00000ktCZTEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCZTEA2","Oil","Shut-In","Artificial Lift","6677.25","8485.26","6106.08","Barnett","2016-07-08","2016-11-29","2025-07-04","PRD-03","73-639-92517-544"
"a0Qak00000ktCamEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCamEAE","Oil","Shut-In","Artificial Lift","7289.18","8950.2","7881.01","Haynesville","2022-07-28","2022-10-31","2025-12-29","PRD-04","76-537-48729-545"
"a0Qak00000ktCfGEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfGEAU","Oil","Producing","Flowing","74624.63","10134.15","7891.75","Woodford","2025-06-02","2026-02-24","2026-06-09","PRD-05","55-360-86751-546"
"a0Qak00000ktCYREA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCYREA2","Oil","Suspended","Artificial Lift","11237.48","13554.55","11862.43","Tuscaloosa","2019-12-12","2020-02-03","2026-06-28","PRD-07","48-421-86966-547"
"a0Qak00000ktCfREAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfREAU","Injection","Producing","Flowing","40670.7","5133.05","4258.02","Barnett","2024-05-09","2025-04-12","2026-06-07","PRD-08","48-733-90837-549"
"a0Qak00000ktCabEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCabEAE","Oil","Shut-In","Abandoned","10288.98","17655.69","11134.95","Permian Basin","2023-12-30","2024-05-05","2026-04-04","PRD-01","99-292-13514-550"
"a0Qak00000ktCdOEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCdOEAU","Water Disposal","Producing","Artificial Lift","57233.09","9357.88","7665.23","Spraberry","2024-07-22","2024-11-26","2026-06-28","PRD-05","69-251-72126-551"
"a0Qak00000ktCcKEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCcKEAU","Water Disposal","Producing","Flowing","55976.64","12130.93","11437.29","Tuscaloosa","2024-02-18","2025-01-09","2026-06-11","PRD-05","14-599-62386-553"
"a0Qak00000ktCVvEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCVvEAM","Oil","Shut-In","Shut-In","14061.57","18860.88","17044.05","Marcellus","2022-12-30","2023-10-26","2026-05-22","PRD-07","83-423-82516-554"
"a0Qak00000ktCYbEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCYbEAM","Oil","Shut-In","Artificial Lift","7860.72","15051.9","12639.7","Monterey","2017-01-03","2017-09-29","2026-03-25","PRD-05","59-526-98225-556"
"a0Qak00000ktCZPEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZPEA2","Oil","Producing","Flowing","7800.44","17681.79","12699.19","Eagle Ford","2017-03-04","2017-07-28","2026-06-27","PRD-04","72-364-54606-559"
"a0Qak00000ktCiAEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCiAEAU","Oil","Producing","Flowing","1460.61","6090.63","4732.81","Bone Spring","2026-02-16","2026-06-04","2026-06-10","PRD-06","52-938-28058-562"
"a0Qak00000ktCYdEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCYdEAM","Oil","Suspended","Artificial Lift","6528.37","17228.4","11816.28","Spraberry","2018-08-17","2019-03-09","2026-06-21","PRD-03","20-372-58815-563"
"a0Qak00000ktCZnEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCZnEAM","Oil","Suspended","Artificial Lift","9626.89","10945.42","9452.71","Fayetteville","2019-05-15","2019-10-08","2026-06-26","PRD-07","62-519-70129-564"
"a0Qak00000ktCjIEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCjIEAU","Water Disposal","Producing","Artificial Lift","3410.99","9606.18","7251.73","Spraberry","2025-09-06","2026-06-27","2026-05-31","PRD-02","20-446-51262-565"
"a0Qak00000ktCW8EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCW8EAM","Oil","Plugged","Artificial Lift","1391.29","17110.31","14219.72","Wolfcamp","2021-12-01","2022-10-21","2026-05-02","PRD-05","63-511-99243-566"
"a0Qak00000ktCWiEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCWiEAM","Oil","Suspended","Shut-In","9463.72","13305.73","9591.27","Spraberry","2016-07-28","2017-03-22","2026-06-06","PRD-04","48-186-14845-568"
"a0Qak00000ktCfNEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfNEAU","Gas","Producing","Flowing","61727.24","13798.76","10792.9","Fayetteville","2025-03-28","2025-08-14","2026-06-28","PRD-05","76-448-93320-569"
"a0Qak00000ktCeyEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCeyEAE","Injection","Producing","Artificial Lift","50095.62","7586.9","6762.05","Haynesville","2024-06-10","2025-03-25","2026-06-27","PRD-01","57-365-92180-570"
"a0Qak00000ktCdCEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCdCEAU","Gas","Producing","Artificial Lift","76187.3","9487.37","7593.24","Bakken","2024-08-02","2025-02-21","2026-06-23","PRD-04","54-406-47294-571"
"a0Qak00000ktCX8EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCX8EAM","Oil","Suspended","Shut-In","4090.68","11934.16","9593.03","Tuscaloosa","2019-09-24","2020-06-12","2026-06-27","PRD-03","64-948-64008-572"
"a0Qak00000ktCa0EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCa0EAE","Oil","Producing","Artificial Lift","13383.38","13715.04","10370.73","Niobrara","2016-02-02","2016-11-27","2026-06-18","PRD-07","43-698-75382-573"
"a0Qak00000ktCYuEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCYuEAM","Oil","Producing","Shut-In","1084.09","9839.65","7183.08","Niobrara","2020-08-08","2021-02-04","2026-06-15","PRD-01","28-245-87283-576"
"a0Qak00000ktCYCEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCYCEA2","Oil","Shut-In","Artificial Lift","7059.43","12053.88","8824.13","Tuscaloosa","2017-06-10","2017-09-15","2026-03-22","PRD-08","67-783-68861-578"
"a0Qak00000ktChREAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktChREAU","Gas","Producing","Artificial Lift","3788.08","9701.05","7592.18","Spraberry","2025-05-17","2026-02-28","2026-06-02","PRD-01","25-774-79711-581"
"a0Qak00000ktCiVEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCiVEAU","Water Disposal","Producing","Flowing","1029.02","8807.83","7870.86","Utica","2025-12-25","2026-03-08","2026-06-05","PRD-06","61-703-15896-582"
"a0Qak00000ktCZzEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCZzEAM","Oil","Suspended","Artificial Lift","6836.75","12979.24","11692.7","Niobrara","2019-10-10","2020-03-19","2026-06-28","PRD-02","22-654-32040-583"
"a0Qak00000ktCXgEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXgEAM","Oil","Producing","Artificial Lift","11640.42","9850.73","9193.27","Wolfcamp","2022-06-08","2022-08-07","2026-06-11","PRD-06","33-127-17667-584"
"a0Qak00000ktCbUEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCbUEAU","Oil","Producing","Artificial Lift","2565.68","18716.13","12919.31","Tuscaloosa","2022-12-27","2023-02-21","2026-06-24","PRD-04","86-700-40997-585"
"a0Qak00000ktCcXEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCcXEAU","Gas","Producing","Artificial Lift","40028.16","6150.81","3821.01","Barnett","2024-03-18","2024-11-11","2026-06-28","PRD-08","13-517-93039-586"
"a0Qak00000ktCWtEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCWtEAM","Oil","Plugged","Artificial Lift","8534.09","15034.07","9554.58","Spraberry","2017-04-13","2018-04-11","2026-03-28","PRD-05","82-516-68455-587"
"a0Qak00000ktCXVEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXVEA2","Oil","Producing","Shut-In","3450.13","19614.94","14331.79","Permian Basin","2020-11-29","2021-09-30","2026-05-31","PRD-07","81-562-15477-588"
"a0Qak00000ktCWmEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCWmEAM","Oil","Producing","Shut-In","12525.89","11470.99","10785.35","Bakken","2023-01-25","2023-10-28","2026-06-22","PRD-05","97-489-56061-589"
"a0Qak00000ktCgCEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCgCEAU","Water Disposal","Producing","Flowing","53968.39","5158.75","4344.42","Wolfcamp","2025-06-22","2026-05-29","2026-06-15","PRD-01","11-788-32745-592"
"a0Qak00000ktCbjEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCbjEAE","Oil","Producing","Artificial Lift","46783.49","8927.91","5610.32","Monterey","2023-08-08","2024-08-05","2026-06-28","PRD-01","95-555-98112-593"
"a0Qak00000ktCd0EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCd0EAE","Gas","Producing","Artificial Lift","68785.34","8579.66","5679.87","Spraberry","2026-02-19","2026-05-23","2026-06-16","PRD-06","34-555-11227-594"
"a0Qak00000ktCXREA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXREA2","Oil","Producing","Flowing","10751.04","10509.04","7026.66","Tuscaloosa","2016-09-13","2017-05-03","2026-06-27","PRD-05","82-612-74751-596"
"a0Qak00000ktCZ1EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZ1EAM","Oil","Producing","Artificial Lift","11212.81","16066.11","13030.26","Permian Basin","2022-11-10","2023-10-07","2026-06-26","PRD-02","26-365-84698-597"
"a0Qak00000ktCZtEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZtEAM","Oil","Producing","Flowing","13315.14","10694.58","7457.08","Woodford","2017-10-26","2018-07-12","2026-06-20","PRD-01","60-299-53870-600"
"a0Qak00000ktCdhEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCdhEAE","Oil","Producing","Flowing","16649.18","12374.44","11660.85","Woodford","2025-10-10","2026-03-16","2026-06-24","PRD-03","52-418-18237-601"
"a0Qak00000ktCfPEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfPEAU","Injection","Producing","Flowing","16561.53","12972.21","12028.76","Tuscaloosa","2025-04-14","2025-09-17","2026-06-27","PRD-08","40-448-17134-602"
"a0Qak00000ktCfJEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfJEAU","Water Disposal","Producing","Flowing","19739.2","10999.65","8288.07","Eagle Ford","2023-12-15","2024-08-29","2026-06-12","PRD-02","20-162-14370-603"
"a0Qak00000ktCY4EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCY4EAM","Oil","Producing","Flowing","1442.91","9530.43","8784.11","Barnett","2023-05-19","2023-11-19","2026-06-11","PRD-07","18-204-98809-604"
"a0Qak00000ktCgAEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCgAEAU","Water Disposal","Producing","Flowing","70245.41","9016.83","7358.24","Woodford","2024-11-03","2025-10-05","2026-06-05","PRD-01","68-493-70844-605"
"a0Qak00000ktCZQEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCZQEA2","Oil","Suspended","Shut-In","5424.44","19251.02","16825.88","Barnett","2018-02-26","2018-09-12","2026-06-12","PRD-04","23-205-11610-606"
"a0Qak00000ktCaUEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCaUEAU","Oil","Producing","Artificial Lift","1139.03","9532.17","7669.42","Fayetteville","2016-08-09","2017-03-10","2026-06-21","PRD-03","28-580-50458-608"
"a0Qak00000ktCZoEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCZoEAM","Oil","Shut-In","Artificial Lift","14568.93","14212.17","11798.76","Permian Basin","2023-06-11","2023-11-09","2025-09-14","PRD-01","64-452-35612-609"
"a0Qak00000ktCfqEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfqEAE","Gas","Producing","Flowing","44529.64","12891.91","7925.52","Marcellus","2025-06-05","2026-05-28","2026-06-23","PRD-04","69-738-37936-611"
"a0Qak00000ktCbLEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCbLEAU","Oil","Shut-In","Flowing","12312.46","17687.26","12939.45","Woodford","2022-05-05","2022-06-07","2025-11-27","PRD-01","19-466-13934-612"
"a0Qak00000ktCX0EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCX0EAM","Oil","Suspended","Artificial Lift","8540.32","10142.5","6161.79","Tuscaloosa","2021-05-04","2021-07-24","2026-06-30","PRD-03","58-770-24544-614"
"a0Qak00000ktCWrEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCWrEAM","Oil","Suspended","Artificial Lift","5983.84","12491.06","10115.79","Wolfcamp","2021-08-11","2021-10-03","2026-06-06","PRD-04","78-401-29472-616"
"a0Qak00000ktCX3EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCX3EAM","Oil","Producing","Artificial Lift","12036.37","18474.22","16590.33","Utica","2018-08-22","2019-01-06","2026-06-07","PRD-02","70-909-96966-617"
"a0Qak00000ktCW0EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCW0EAM","Oil","Shut-In","Artificial Lift","6127.68","18589.07","16040.47","Niobrara","2018-02-05","2018-11-27","2025-10-06","PRD-03","51-829-59005-618"
"a0Qak00000ktCZgEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCZgEAM","Oil","Shut-In","Artificial Lift","8967.45","13583.04","11102.7","Woodford","2018-09-14","2019-06-10","2025-10-22","PRD-07","57-923-75213-621"
"a0Qak00000ktCf2EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCf2EAE","Oil","Producing","Flowing","26671.77","7337.9","6060.18","Niobrara","2025-09-09","2026-03-08","2026-06-04","PRD-02","45-333-22898-622"
"a0Qak00000ktCfbEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfbEAE","Injection","Producing","Flowing","28019.93","6966.46","4982.65","Haynesville","2024-01-13","2024-07-01","2026-06-24","PRD-03","79-367-11118-623"
